timestamp,venue,new_articles,error
2021-04-03 05:00:05.023254,popsci,0,
2021-04-03 05:00:05.645258,healthday,0,
2021-04-03 05:00:06.474415,newsmed,0,
2021-04-03 05:00:06.893604,medpage,0,
2021-04-03 06:00:03.570238,wired,1,
2021-04-03 06:00:04.036806,nyt,0,
2021-04-03 06:00:04.617960,guardian,1,
2021-04-03 06:00:05.154284,popsci,0,
2021-04-03 06:00:05.752279,healthday,0,
2021-04-03 06:00:06.430528,newsmed,0,
2021-04-03 06:00:07.003571,medpage,0,
2021-04-03 07:00:03.574417,wired,0,
2021-04-03 07:00:03.722391,nyt,1,
2021-04-03 07:00:04.028590,guardian,1,
2021-04-03 07:00:04.459467,popsci,0,
2021-04-03 07:00:04.750371,healthday,1,
2021-04-03 07:00:05.156172,newsmed,0,
2021-04-03 07:00:05.585867,medpage,0,
2021-04-03 08:00:03.468402,wired,0,
2021-04-03 08:00:03.620571,nyt,0,
2021-04-03 08:00:03.937315,guardian,1,
2021-04-03 08:00:04.408876,popsci,0,
2021-04-03 08:00:04.735304,healthday,0,
2021-04-03 08:00:05.311108,newsmed,0,
2021-04-03 08:00:05.774950,medpage,1,
2021-04-03 09:00:05.758628,wired,0,
2021-04-03 09:00:06.191484,nyt,0,
2021-04-03 09:00:06.791775,guardian,1,
2021-04-03 09:00:07.366839,popsci,0,
2021-04-03 09:00:08.004099,healthday,0,
2021-04-03 09:00:10.305103,newsmed,0,
2021-04-03 09:00:10.749065,medpage,0,
2021-04-03 10:00:03.546250,wired,0,
2021-04-03 10:00:03.985446,nyt,0,
2021-04-03 10:00:04.573134,guardian,3,
2021-04-03 10:00:05.094285,popsci,0,
2021-04-03 10:00:05.712914,healthday,0,
2021-04-03 10:00:06.427783,newsmed,0,
2021-04-03 10:00:06.983087,medpage,1,
2021-04-03 11:00:03.478706,wired,0,
2021-04-03 11:00:03.628393,nyt,1,
2021-04-03 11:00:03.972033,guardian,1,
2021-04-03 11:00:04.392998,popsci,0,
2021-04-03 11:00:04.929687,healthday,0,
2021-04-03 11:00:05.617277,newsmed,0,
2021-04-03 11:00:06.641595,medpage,0,
2021-04-03 12:00:03.718861,wired,0,
2021-04-03 12:00:04.122656,nyt,1,
2021-04-03 12:00:04.794493,guardian,2,
2021-04-03 12:00:05.374799,popsci,0,
2021-04-03 12:00:05.921407,healthday,0,
2021-04-03 12:00:06.615107,newsmed,4,
2021-04-03 12:00:07.324499,medpage,1,
2021-04-03 13:00:03.567717,wired,0,
2021-04-03 13:00:03.953302,nyt,1,
2021-04-03 13:00:04.622059,guardian,1,
2021-04-03 13:00:05.273252,popsci,0,
2021-04-03 13:00:05.859294,healthday,0,
2021-04-03 13:00:06.545567,newsmed,0,
2021-04-03 13:00:06.995356,medpage,0,
2021-04-03 14:00:03.136162,wired,0,
2021-04-03 14:00:03.515430,nyt,1,
2021-04-03 14:00:04.155410,guardian,2,
2021-04-03 14:00:04.665255,popsci,0,
2021-04-03 14:00:05.263163,healthday,0,
2021-04-03 14:00:06.021386,newsmed,0,
2021-04-03 14:00:06.444490,medpage,0,
2021-04-03 15:00:03.340270,wired,0,
2021-04-03 15:00:03.798809,nyt,0,
2021-04-03 15:00:04.374786,guardian,1,
2021-04-03 15:00:04.956593,popsci,0,
2021-04-03 15:00:05.603114,healthday,0,
2021-04-03 15:00:06.326342,newsmed,0,
2021-04-03 15:00:06.802547,medpage,1,
2021-04-03 16:00:03.480119,wired,0,
2021-04-03 16:00:03.892066,nyt,1,
2021-04-03 16:00:04.544881,guardian,1,
2021-04-03 16:00:05.058629,popsci,0,
2021-04-03 16:00:05.681024,healthday,0,
2021-04-03 16:00:06.746231,newsmed,0,
2021-04-03 16:00:07.212976,medpage,0,
2021-04-03 17:00:02.878246,wired,0,
2021-04-03 17:00:03.272988,nyt,0,
2021-04-03 17:00:04.012142,guardian,1,
2021-04-03 17:00:04.527142,popsci,0,
2021-04-03 17:00:05.106295,healthday,0,
2021-04-03 17:00:05.992139,newsmed,0,
2021-04-03 17:00:06.488311,medpage,0,
2021-04-03 18:00:03.417223,wired,0,
2021-04-03 18:00:04.501042,nyt,0,
2021-04-03 18:00:04.887276,guardian,0,
2021-04-03 18:00:05.794000,popsci,0,
2021-04-03 18:00:06.534104,healthday,0,
2021-04-03 18:00:06.958647,newsmed,0,
2021-04-03 18:00:07.455101,medpage,0,
2021-04-03 19:00:03.363566,wired,0,
2021-04-03 19:00:03.615432,nyt,0,
2021-04-03 19:00:03.934026,guardian,0,
2021-04-03 19:00:04.414290,popsci,0,
2021-04-03 19:00:04.736954,healthday,0,
2021-04-03 19:00:05.458619,newsmed,0,
2021-04-03 19:00:06.100544,medpage,0,
2021-04-03 20:00:03.310659,wired,0,
2021-04-03 20:00:03.753086,nyt,0,
2021-04-03 20:00:04.443294,guardian,0,
2021-04-03 20:00:04.944634,popsci,0,
2021-04-03 20:00:05.554038,healthday,0,
2021-04-03 20:00:06.283284,newsmed,0,
2021-04-03 20:00:06.898728,medpage,0,
2021-04-03 21:00:03.552968,wired,0,
2021-04-03 21:00:03.950529,nyt,2,
2021-04-03 21:00:04.324970,guardian,0,
2021-04-03 21:00:05.203103,popsci,0,
2021-04-03 21:00:05.830988,healthday,0,
2021-04-03 21:00:06.525600,newsmed,0,
2021-04-03 21:00:07.004059,medpage,0,
2021-04-03 22:00:03.430015,wired,0,
2021-04-03 22:00:03.588143,nyt,2,
2021-04-03 22:00:03.871594,guardian,0,
2021-04-03 22:00:04.714039,popsci,0,
2021-04-03 22:00:05.346920,healthday,0,
2021-04-03 22:00:06.046820,newsmed,0,
2021-04-03 22:00:06.472522,medpage,0,
2021-04-03 23:00:03.031504,wired,0,
2021-04-03 23:00:03.476542,nyt,0,
2021-04-03 23:00:04.129862,guardian,0,
2021-04-03 23:00:04.629045,popsci,0,
2021-04-03 23:00:05.234097,healthday,0,
2021-04-03 23:00:06.213482,newsmed,0,
2021-04-03 23:00:23.270492,medpage,0,
2021-04-04 00:00:03.123409,wired,0,
2021-04-04 00:00:03.612896,nyt,0,
2021-04-04 00:00:04.258346,guardian,2,
2021-04-04 00:00:04.864159,popsci,0,
2021-04-04 00:00:05.463024,healthday,0,
2021-04-04 00:00:06.231519,newsmed,0,
2021-04-04 00:00:06.686416,medpage,0,
2021-04-04 01:00:03.115513,wired,0,
2021-04-04 01:00:03.552552,nyt,0,
2021-04-04 01:00:04.163856,guardian,0,
2021-04-04 01:00:04.750561,popsci,0,
2021-04-04 01:00:05.365188,healthday,0,
2021-04-04 01:00:06.040373,newsmed,0,
2021-04-04 01:00:06.531702,medpage,0,
2021-04-04 02:00:02.941965,wired,0,
2021-04-04 02:00:03.374382,nyt,0,
2021-04-04 02:00:04.015237,guardian,1,
2021-04-04 02:00:04.904595,popsci,0,
2021-04-04 02:00:05.444675,healthday,0,
2021-04-04 02:00:06.033191,newsmed,0,
2021-04-04 02:00:06.461483,medpage,0,
2021-04-04 03:00:03.779208,wired,0,
2021-04-04 03:00:04.213994,nyt,0,
2021-04-04 03:00:04.976659,guardian,0,
2021-04-04 03:00:05.503800,popsci,0,
2021-04-04 03:00:06.101139,healthday,0,
2021-04-04 03:00:06.572271,newsmed,0,
2021-04-04 03:00:06.982851,medpage,0,
2021-04-04 04:00:04.490686,wired,0,
2021-04-04 04:00:04.938938,nyt,0,
2021-04-04 04:00:05.653084,guardian,3,
2021-04-04 04:00:06.482726,popsci,0,
2021-04-04 04:00:07.113022,healthday,0,
2021-04-04 04:00:08.068173,newsmed,0,
2021-04-04 04:00:08.528526,medpage,0,
2021-04-04 05:00:02.863649,wired,0,
2021-04-04 05:00:03.252438,nyt,0,
2021-04-04 05:00:03.857985,guardian,1,
2021-04-04 05:00:04.287570,popsci,0,
2021-04-04 05:00:04.618598,healthday,0,
2021-04-04 05:00:05.304266,newsmed,0,
2021-04-04 05:00:05.813372,medpage,0,
2021-04-04 06:00:03.440600,wired,1,
2021-04-04 06:00:03.634149,nyt,0,
2021-04-04 06:00:03.975134,guardian,0,
2021-04-04 06:00:04.868391,popsci,0,
2021-04-04 06:00:05.150597,healthday,1,
2021-04-04 06:00:05.776884,newsmed,0,
2021-04-04 06:00:06.288347,medpage,0,
2021-04-04 07:00:03.579556,wired,0,
2021-04-04 07:00:03.740269,nyt,0,
2021-04-04 07:00:04.082419,guardian,1,
2021-04-04 07:00:04.488331,popsci,0,
2021-04-04 07:00:05.120810,healthday,0,
2021-04-04 07:00:06.059554,newsmed,0,
2021-04-04 07:00:06.525646,medpage,0,
2021-04-04 08:00:03.461471,wired,1,
2021-04-04 08:00:03.928806,nyt,0,
2021-04-04 08:00:04.437506,guardian,2,
2021-04-04 08:00:04.860377,popsci,0,
2021-04-04 08:00:05.169282,healthday,0,
2021-04-04 08:00:05.768490,newsmed,0,
2021-04-04 08:00:06.237890,medpage,1,
2021-04-04 09:00:03.452055,wired,0,
2021-04-04 09:00:03.877886,nyt,0,
2021-04-04 09:00:04.480259,guardian,0,
2021-04-04 09:00:05.047646,popsci,0,
2021-04-04 09:00:05.668398,healthday,0,
2021-04-04 09:00:06.636573,newsmed,0,
2021-04-04 09:00:07.176893,medpage,0,
2021-04-04 10:00:02.824800,wired,0,
2021-04-04 10:00:03.322163,nyt,0,
2021-04-04 10:00:03.960400,guardian,0,
2021-04-04 10:00:04.474427,popsci,0,
2021-04-04 10:00:05.029014,healthday,0,
2021-04-04 10:00:05.898895,newsmed,0,
2021-04-04 10:00:06.404605,medpage,1,
2021-04-04 11:00:03.035767,wired,0,
2021-04-04 11:00:03.560114,nyt,1,
2021-04-04 11:00:04.209169,guardian,0,
2021-04-04 11:00:04.725940,popsci,0,
2021-04-04 11:00:05.268046,healthday,0,
2021-04-04 11:00:06.169990,newsmed,0,
2021-04-04 11:00:06.775776,medpage,0,
2021-04-04 12:00:03.012568,wired,0,
2021-04-04 12:00:03.160143,nyt,1,
2021-04-04 12:00:03.472201,guardian,0,
2021-04-04 12:00:03.885508,popsci,0,
2021-04-04 12:00:04.479234,healthday,0,
2021-04-04 12:00:05.548119,newsmed,0,
2021-04-04 12:00:06.272127,medpage,1,
2021-04-04 13:00:03.611668,wired,0,
2021-04-04 13:00:04.045264,nyt,0,
2021-04-04 13:00:04.608259,guardian,0,
2021-04-04 13:00:05.113516,popsci,0,
2021-04-04 13:00:05.706506,healthday,0,
2021-04-04 13:00:06.413348,newsmed,0,
2021-04-04 13:00:06.852804,medpage,0,
2021-04-04 14:00:03.896440,wired,0,
2021-04-04 14:00:04.351008,nyt,0,
2021-04-04 14:00:05.063498,guardian,0,
2021-04-04 14:00:05.650417,popsci,0,
2021-04-04 14:00:06.208656,healthday,0,
2021-04-04 14:00:06.879313,newsmed,0,
2021-04-04 14:00:07.352458,medpage,1,
2021-04-04 15:00:02.808879,wired,0,
2021-04-04 15:00:03.181320,nyt,0,
2021-04-04 15:00:03.841964,guardian,0,
2021-04-04 15:00:04.336169,popsci,0,
2021-04-04 15:00:04.973648,healthday,0,
2021-04-04 15:00:05.841820,newsmed,0,
2021-04-04 15:00:06.286676,medpage,0,
2021-04-04 16:00:02.959671,wired,0,
2021-04-04 16:00:03.102341,nyt,0,
2021-04-04 16:00:03.384147,guardian,0,
2021-04-04 16:00:03.892323,popsci,0,
2021-04-04 16:00:04.441040,healthday,0,
2021-04-04 16:00:05.184527,newsmed,0,
2021-04-04 16:00:05.647890,medpage,1,
2021-04-04 17:00:03.238679,wired,0,
2021-04-04 17:00:03.655177,nyt,0,
2021-04-04 17:00:04.330886,guardian,0,
2021-04-04 17:00:04.755338,popsci,0,
2021-04-04 17:00:05.055231,healthday,0,
2021-04-04 17:00:05.429903,newsmed,0,
2021-04-04 17:00:05.988598,medpage,0,
2021-04-04 18:00:02.932397,wired,0,
2021-04-04 18:00:03.315263,nyt,0,
2021-04-04 18:00:03.992698,guardian,0,
2021-04-04 18:00:04.534595,popsci,0,
2021-04-04 18:00:05.104192,healthday,0,
2021-04-04 18:00:05.824512,newsmed,0,
2021-04-04 18:00:06.627063,medpage,0,
2021-04-04 19:00:03.646441,wired,0,
2021-04-04 19:00:04.053916,nyt,0,
2021-04-04 19:00:04.667667,guardian,0,
2021-04-04 19:00:05.175301,popsci,0,
2021-04-04 19:00:05.776770,healthday,0,
2021-04-04 19:00:06.448043,newsmed,0,
2021-04-04 19:00:07.074985,medpage,0,
2021-04-04 20:00:03.533075,wired,0,
2021-04-04 20:00:03.909861,nyt,0,
2021-04-04 20:00:04.561178,guardian,0,
2021-04-04 20:00:05.114882,popsci,0,
2021-04-04 20:00:05.517132,healthday,0,
2021-04-04 20:00:06.223277,newsmed,0,
2021-04-04 20:00:06.702018,medpage,0,
2021-04-04 21:00:03.563544,wired,0,
2021-04-04 21:00:03.951635,nyt,0,
2021-04-04 21:00:04.754448,guardian,0,
2021-04-04 21:00:05.302434,popsci,0,
2021-04-04 21:00:05.959887,healthday,0,
2021-04-04 21:00:06.879776,newsmed,0,
2021-04-04 21:00:07.187831,medpage,0,
2021-04-04 22:00:03.479268,wired,0,
2021-04-04 22:00:03.875163,nyt,0,
2021-04-04 22:00:04.306347,guardian,0,
2021-04-04 22:00:04.791628,popsci,0,
2021-04-04 22:00:05.489400,healthday,0,
2021-04-04 22:00:06.413550,newsmed,2,
2021-04-04 22:00:06.706985,medpage,0,
2021-04-04 23:00:03.102600,wired,0,
2021-04-04 23:00:03.479679,nyt,0,
2021-04-04 23:00:04.107425,guardian,1,
2021-04-04 23:00:04.604319,popsci,0,
2021-04-04 23:00:05.221491,healthday,0,
2021-04-04 23:00:05.908570,newsmed,1,
2021-04-04 23:00:06.211080,medpage,0,
2021-04-05 00:00:03.241145,wired,0,
2021-04-05 00:00:03.390783,nyt,0,
2021-04-05 00:00:04.458264,guardian,1,
2021-04-05 00:00:05.010857,popsci,0,
2021-04-05 00:00:05.360208,healthday,0,
2021-04-05 00:00:06.227781,newsmed,0,
2021-04-05 00:00:06.478901,medpage,0,
2021-04-05 01:00:02.790047,wired,0,
2021-04-05 01:00:03.166288,nyt,0,
2021-04-05 01:00:03.784634,guardian,0,
2021-04-05 01:00:04.272237,popsci,0,
2021-04-05 01:00:04.922688,healthday,0,
2021-04-05 01:00:05.596145,newsmed,1,
2021-04-05 01:00:05.888437,medpage,0,
2021-04-05 02:00:03.276759,wired,0,
2021-04-05 02:00:03.422720,nyt,0,
2021-04-05 02:00:04.069336,guardian,0,
2021-04-05 02:00:04.558778,popsci,0,
2021-04-05 02:00:04.834138,healthday,0,
2021-04-05 02:00:05.264362,newsmed,0,
2021-04-05 02:00:05.499171,medpage,0,
2021-04-05 03:00:02.925774,wired,0,
2021-04-05 03:00:03.297662,nyt,1,
2021-04-05 03:00:03.632613,guardian,1,
2021-04-05 03:00:04.501841,popsci,0,
2021-04-05 03:00:04.759935,healthday,0,
2021-04-05 03:00:05.175053,newsmed,0,
2021-04-05 03:00:05.458248,medpage,0,
2021-04-05 04:00:03.054212,wired,0,
2021-04-05 04:00:03.433870,nyt,0,
2021-04-05 04:00:04.029293,guardian,0,
2021-04-05 04:00:04.660909,popsci,0,
2021-04-05 04:00:05.276301,healthday,0,
2021-04-05 04:00:06.218797,newsmed,1,
2021-04-05 04:00:06.594506,medpage,0,
2021-04-05 05:00:02.996429,wired,0,
2021-04-05 05:00:03.138938,nyt,0,
2021-04-05 05:00:03.781357,guardian,0,
2021-04-05 05:00:04.189982,popsci,0,
2021-04-05 05:00:04.485028,healthday,2,
2021-04-05 05:00:04.893773,newsmed,3,
2021-04-05 05:00:05.143777,medpage,0,
2021-04-05 06:00:03.133411,wired,1,
2021-04-05 06:00:04.203877,nyt,0,
2021-04-05 06:00:04.493184,guardian,0,
2021-04-05 06:00:04.894336,popsci,0,
2021-04-05 06:00:05.503095,healthday,8,
2021-04-05 06:00:06.459029,newsmed,4,
2021-04-05 06:00:06.748103,medpage,0,
2021-04-05 07:00:03.634670,wired,0,
2021-04-05 07:00:04.009987,nyt,3,
2021-04-05 07:00:04.659425,guardian,0,
2021-04-05 07:00:05.268163,popsci,0,
2021-04-05 07:00:05.525289,healthday,0,
2021-04-05 07:00:05.956564,newsmed,0,
2021-04-05 07:00:06.254811,medpage,1,
2021-04-05 08:00:03.554589,wired,0,
2021-04-05 08:00:03.703437,nyt,2,
2021-04-05 08:00:03.990632,guardian,1,
2021-04-05 08:00:04.392771,popsci,0,
2021-04-05 08:00:05.020398,healthday,1,
2021-04-05 08:00:05.908120,newsmed,6,
2021-04-05 08:00:06.251518,medpage,0,
2021-04-05 09:00:03.460660,wired,0,
2021-04-05 09:00:03.882703,nyt,1,
2021-04-05 09:00:04.484603,guardian,0,
2021-04-05 09:00:04.994696,popsci,0,
2021-04-05 09:00:05.596708,healthday,3,
2021-04-05 09:00:06.431808,newsmed,1,
2021-04-05 09:00:06.927291,medpage,1,
2021-04-05 10:00:03.107824,wired,0,
2021-04-05 10:00:03.489288,nyt,1,
2021-04-05 10:00:04.228467,guardian,1,
2021-04-05 10:00:04.679294,popsci,0,
2021-04-05 10:00:05.236303,healthday,2,
2021-04-05 10:00:05.957733,newsmed,4,
2021-04-05 10:00:06.557174,medpage,1,
2021-04-05 11:00:03.234816,wired,0,
2021-04-05 11:00:03.643400,nyt,3,
2021-04-05 11:00:04.245245,guardian,1,
2021-04-05 11:00:04.745233,popsci,10,
2021-04-05 11:00:05.063756,healthday,2,
2021-04-05 11:00:05.476044,newsmed,5,
2021-04-05 11:00:05.789563,medpage,1,
2021-04-05 12:00:02.920834,wired,0,
2021-04-05 12:00:03.296825,nyt,2,
2021-04-05 12:00:03.973606,guardian,0,
2021-04-05 12:00:04.475608,popsci,0,
2021-04-05 12:00:05.063004,healthday,0,
2021-04-05 12:00:05.539502,newsmed,3,
2021-04-05 12:00:05.824284,medpage,1,
2021-04-05 13:00:03.549471,wired,0,
2021-04-05 13:00:03.955808,nyt,1,
2021-04-05 13:00:04.691108,guardian,0,
2021-04-05 13:00:05.350614,popsci,0,
2021-04-05 13:00:05.927093,healthday,0,
2021-04-05 13:00:06.819629,newsmed,0,
2021-04-05 13:00:07.117531,medpage,2,
2021-04-05 14:00:03.275953,wired,0,
2021-04-05 14:00:03.690904,nyt,0,
2021-04-05 14:00:04.313488,guardian,0,
2021-04-05 14:00:04.859298,popsci,0,
2021-04-05 14:00:05.461805,healthday,0,
2021-04-05 14:00:06.178110,newsmed,0,
2021-04-05 14:00:06.489981,medpage,1,
2021-04-05 15:00:03.269342,wired,0,
2021-04-05 15:00:03.413970,nyt,0,
2021-04-05 15:00:03.674181,guardian,0,
2021-04-05 15:00:04.167495,popsci,0,
2021-04-05 15:00:04.793436,healthday,3,
2021-04-05 15:00:05.503431,newsmed,0,
2021-04-05 15:00:05.820816,medpage,2,
2021-04-05 16:00:03.250859,wired,0,
2021-04-05 16:00:03.710568,nyt,1,
2021-04-05 16:00:03.977649,guardian,0,
2021-04-05 16:00:04.400333,popsci,0,
2021-04-05 16:00:04.726636,healthday,0,
2021-04-05 16:00:05.762688,newsmed,0,
2021-04-05 16:00:06.179991,medpage,2,
2021-04-05 17:00:03.345920,wired,0,
2021-04-05 17:00:03.672439,nyt,1,
2021-04-05 17:00:04.121680,guardian,1,
2021-04-05 17:00:05.072946,popsci,0,
2021-04-05 17:00:05.344219,healthday,0,
2021-04-05 17:00:05.763305,newsmed,2,
2021-04-05 17:00:06.102925,medpage,1,
2021-04-05 18:00:02.978694,wired,0,
2021-04-05 18:00:03.126806,nyt,0,
2021-04-05 18:00:03.411849,guardian,0,
2021-04-05 18:00:03.908000,popsci,0,
2021-04-05 18:00:04.214802,healthday,0,
2021-04-05 18:00:06.013470,newsmed,4,
2021-04-05 18:00:06.271149,medpage,0,
2021-04-05 19:00:03.312258,wired,0,
2021-04-05 19:00:03.460429,nyt,0,
2021-04-05 19:00:04.068103,guardian,0,
2021-04-05 19:00:04.486876,popsci,0,
2021-04-05 19:00:04.826321,healthday,0,
2021-04-05 19:00:05.413042,newsmed,4,
2021-04-05 19:00:05.753145,medpage,0,
2021-04-05 20:00:03.046077,wired,0,
2021-04-05 20:00:03.456285,nyt,0,
2021-04-05 20:00:04.140023,guardian,0,
2021-04-05 20:00:04.558123,popsci,0,
2021-04-05 20:00:04.918902,healthday,0,
2021-04-05 20:00:05.632228,newsmed,1,
2021-04-05 20:00:06.176149,medpage,0,
2021-04-05 21:00:03.383976,wired,0,
2021-04-05 21:00:03.538445,nyt,1,
2021-04-05 21:00:03.852231,guardian,0,
2021-04-05 21:00:04.348693,popsci,0,
2021-04-05 21:00:04.661317,healthday,0,
2021-04-05 21:00:05.100157,newsmed,2,
2021-04-05 21:00:05.436207,medpage,0,
2021-04-05 22:00:03.516197,wired,0,
2021-04-05 22:00:03.941079,nyt,0,
2021-04-05 22:00:04.539403,guardian,2,
2021-04-05 22:00:05.038027,popsci,0,
2021-04-05 22:00:05.677070,healthday,0,
2021-04-05 22:00:06.341462,newsmed,8,
2021-04-05 22:00:06.642118,medpage,0,
2021-04-05 23:00:03.103668,wired,0,
2021-04-05 23:00:03.475999,nyt,0,
2021-04-05 23:00:04.073454,guardian,2,
2021-04-05 23:00:04.620473,popsci,0,
2021-04-05 23:00:05.222315,healthday,0,
2021-04-05 23:00:06.201520,newsmed,8,
2021-04-05 23:00:06.506481,medpage,0,
2021-04-06 00:00:10.572618,wired,0,
2021-04-06 00:00:10.734183,nyt,0,
2021-04-06 00:00:11.420249,guardian,1,
2021-04-06 00:00:11.913437,popsci,0,
2021-04-06 00:00:12.245424,healthday,0,
2021-04-06 00:00:12.926970,newsmed,2,
2021-04-06 00:00:13.179547,medpage,0,
2021-04-06 01:00:02.822058,wired,0,
2021-04-06 01:00:03.199685,nyt,1,
2021-04-06 01:00:03.812813,guardian,2,
2021-04-06 01:00:04.360710,popsci,0,
2021-04-06 01:00:04.971840,healthday,0,
2021-04-06 01:00:05.924520,newsmed,0,
2021-04-06 01:00:06.206894,medpage,0,
2021-04-06 02:00:03.551617,wired,0,
2021-04-06 02:00:03.923895,nyt,0,
2021-04-06 02:00:04.440425,guardian,1,
2021-04-06 02:00:04.852613,popsci,0,
2021-04-06 02:00:05.375443,healthday,0,
2021-04-06 02:00:06.276832,newsmed,0,
2021-04-06 02:00:06.595318,medpage,0,
2021-04-06 03:00:02.996242,wired,0,
2021-04-06 03:00:03.368876,nyt,0,
2021-04-06 03:00:03.968706,guardian,2,
2021-04-06 03:00:04.468313,popsci,0,
2021-04-06 03:00:04.775804,healthday,0,
2021-04-06 03:00:05.204210,newsmed,0,
2021-04-06 03:00:05.664395,medpage,0,
2021-04-06 04:00:03.559560,wired,0,
2021-04-06 04:00:04.014239,nyt,0,
2021-04-06 04:00:04.848118,guardian,1,
2021-04-06 04:00:05.388609,popsci,0,
2021-04-06 04:00:05.705605,healthday,0,
2021-04-06 04:00:06.366479,newsmed,5,
2021-04-06 04:00:06.652020,medpage,0,
2021-04-06 05:00:03.447082,wired,0,
2021-04-06 05:00:03.869200,nyt,0,
2021-04-06 05:00:04.466921,guardian,2,
2021-04-06 05:00:05.023627,popsci,0,
2021-04-06 05:00:05.375352,healthday,2,
2021-04-06 05:00:05.992230,newsmed,1,
2021-04-06 05:00:06.249280,medpage,0,
2021-04-06 06:00:02.992663,wired,1,
2021-04-06 06:00:03.426061,nyt,0,
2021-04-06 06:00:04.042130,guardian,1,
2021-04-06 06:00:04.545286,popsci,0,
2021-04-06 06:00:05.168536,healthday,9,
2021-04-06 06:00:05.882254,newsmed,2,
2021-04-06 06:00:06.192335,medpage,0,
2021-04-06 07:00:03.229124,wired,0,
2021-04-06 07:00:03.375696,nyt,1,
2021-04-06 07:00:03.650458,guardian,1,
2021-04-06 07:00:04.159719,popsci,0,
2021-04-06 07:00:04.762125,healthday,0,
2021-04-06 07:00:05.533129,newsmed,1,
2021-04-06 07:00:05.851074,medpage,1,
2021-04-06 08:00:03.698622,wired,0,
2021-04-06 08:00:04.123333,nyt,0,
2021-04-06 08:00:04.702697,guardian,1,
2021-04-06 08:00:05.265105,popsci,0,
2021-04-06 08:00:05.884498,healthday,0,
2021-04-06 08:00:06.656079,newsmed,0,
2021-04-06 08:00:06.958191,medpage,0,
2021-04-06 09:00:03.590999,wired,0,
2021-04-06 09:00:03.968914,nyt,0,
2021-04-06 09:00:04.397948,guardian,2,
2021-04-06 09:00:04.914254,popsci,0,
2021-04-06 09:00:05.469828,healthday,4,
2021-04-06 09:00:06.201899,newsmed,0,
2021-04-06 09:00:06.600964,medpage,4,
2021-04-06 10:00:03.070037,wired,0,
2021-04-06 10:00:03.452604,nyt,0,
2021-04-06 10:00:04.104334,guardian,1,
2021-04-06 10:00:04.568715,popsci,0,
2021-04-06 10:00:04.868905,healthday,2,
2021-04-06 10:00:05.581155,newsmed,0,
2021-04-06 10:00:05.873169,medpage,0,
2021-04-06 11:00:03.112237,wired,0,
2021-04-06 11:00:03.256219,nyt,1,
2021-04-06 11:00:03.933924,guardian,0,
2021-04-06 11:00:04.369715,popsci,10,
2021-04-06 11:00:04.681773,healthday,1,
2021-04-06 11:00:05.364267,newsmed,4,
2021-04-06 11:00:05.723331,medpage,2,
2021-04-06 12:00:03.093189,wired,0,
2021-04-06 12:00:03.265413,nyt,1,
2021-04-06 12:00:03.642441,guardian,1,
2021-04-06 12:00:04.068564,popsci,0,
2021-04-06 12:00:04.833639,healthday,0,
2021-04-06 12:00:05.238163,newsmed,2,
2021-04-06 12:00:05.583649,medpage,1,
2021-04-06 13:00:03.509124,wired,0,
2021-04-06 13:00:03.662787,nyt,0,
2021-04-06 13:00:03.972793,guardian,0,
